id,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,last_review
12017066,51159504,Brooklyn,Crown Heights,Private room,49,3.0,3,0.08,365,2018-10-07
12019589,11481,Brooklyn,Carroll Gardens,Entire home/apt,180,4.0,5,0.13,333,2019-05-08
12019843,14476679,Manhattan,East Village,Private room,70,1.0,3,0.08,0,2016-06-26
12020835,42435983,Manhattan,East Village,Entire home/apt,450,1.0,45,1.17,287,2019-07-01
12021544,62345719,Brooklyn,Crown Heights,Private room,44,2.0,5,0.38,0,2018-06-26
12022098,8303104,Brooklyn,South Slope,Private room,89,1.0,102,2.56,269,2019-07-03
12022728,35027358,Brooklyn,Carroll Gardens,Entire home/apt,172,2.0,90,2.31,87,2019-06-30
12022833,438593,Manhattan,Chelsea,Entire home/apt,350,1.0,2,0.05,0,2016-04-17
12025076,64341665,Manhattan,Harlem,Private room,68,1.0,49,1.23,365,2019-05-26
12025968,63403077,Manhattan,East Harlem,Private room,52,32.0,57,1.46,39,2019-02-02
12026418,64355945,Queens,Rego Park,Private room,70,2.0,32,0.81,89,2019-07-01
12028322,52474491,Brooklyn,Sea Gate,Entire home/apt,223,1.0,1,0.03,0,2016-03-28
12028495,52474491,Brooklyn,Sea Gate,Private room,71,1.0,0,0.0,0,
12028733,52474491,Brooklyn,Sea Gate,Private room,97,1.0,2,0.05,0,2016-03-28
12032987,20353296,Manhattan,East Harlem,Private room,75,1.0,5,0.13,0,2016-08-20
12034085,7695223,Manhattan,Hell's Kitchen,Private room,65,2.0,6,0.16,0,2016-12-17
12034640,64411228,Brooklyn,Williamsburg,Private room,64,1.0,25,0.63,0,2019-05-13
12037967,7913863,Brooklyn,Williamsburg,Private room,59,2.0,138,3.63,268,2019-06-20
12038181,11028022,Brooklyn,Crown Heights,Private room,100,3.0,0,0.0,0,
12038773,64444742,Brooklyn,Bushwick,Private room,60,2.0,21,0.53,364,2019-06-11
12039579,34861728,Queens,Kew Gardens,Private room,73,9.0,2,0.17,276,2018-09-10
12039894,34861728,Queens,Kew Gardens,Entire home/apt,219,9.0,2,0.22,273,2019-01-03
12040331,64454893,Manhattan,Greenwich Village,Entire home/apt,999,3.0,11,0.28,164,2019-05-04
12050280,64528384,Manhattan,Chelsea,Private room,150,45.0,0,0.0,0,
12050885,17638424,Queens,Elmhurst,Private room,52,1.0,108,2.71,174,2019-07-07
12050932,64534798,Brooklyn,Crown Heights,Entire home/apt,90,2.0,2,0.05,0,2016-05-14
12051116,6255163,Manhattan,Upper West Side,Entire home/apt,150,2.0,16,0.42,220,2019-06-01
12052143,36306552,Manhattan,Upper West Side,Entire home/apt,325,1.0,43,1.12,223,2019-06-21
12052609,44332076,Manhattan,Washington Heights,Entire home/apt,170,5.0,24,1.39,121,2019-04-24
12053427,8896489,Queens,Maspeth,Entire home/apt,79,3.0,64,1.6,311,2019-06-23
12053637,8456000,Brooklyn,Clinton Hill,Private room,175,1.0,17,1.51,179,2019-06-01
12054286,45103252,Manhattan,Upper West Side,Private room,75,1.0,0,0.0,0,
12054516,39863896,Brooklyn,Crown Heights,Entire home/apt,120,3.0,70,1.79,208,2019-06-03
12054723,64561100,Manhattan,Harlem,Private room,72,1.0,98,2.5,204,2019-06-20
12055540,64568425,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,80,1.0,0,0.0,0,
12056517,64576222,Manhattan,Upper East Side,Entire home/apt,175,4.0,0,0.0,0,
12056684,64578817,Manhattan,Harlem,Entire home/apt,125,5.0,15,0.38,0,2017-09-04
12063562,5017724,Manhattan,Theater District,Private room,200,5.0,4,0.1,365,2016-10-17
12064283,64632152,Manhattan,East Village,Entire home/apt,1000,4.0,19,0.51,349,2019-05-17
12064423,13406868,Brooklyn,Bedford-Stuyvesant,Private room,45,4.0,1,0.03,0,2016-05-15
12067652,3555480,Manhattan,Chelsea,Entire home/apt,175,7.0,6,0.16,0,2017-09-09
12069335,20161989,Brooklyn,Midwood,Private room,89,2.0,5,0.13,365,2017-10-23
12070965,64678583,Bronx,Mott Haven,Private room,500,10.0,0,0.0,358,
12070985,41280277,Manhattan,Washington Heights,Entire home/apt,84,2.0,0,0.0,0,
12071038,64676041,Manhattan,East Harlem,Entire home/apt,149,5.0,88,2.23,326,2019-06-24
12071153,2596681,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,3.0,10,0.26,0,2018-07-05
12071454,48764969,Brooklyn,Bushwick,Private room,40,6.0,28,0.7,298,2019-04-14
12072069,37820765,Brooklyn,Columbia St,Entire home/apt,98,2.0,14,0.36,0,2017-05-02
12078997,5749328,Manhattan,Upper West Side,Entire home/apt,160,3.0,36,0.93,318,2019-06-23
12079099,39528519,Manhattan,Lower East Side,Shared room,32,14.0,0,0.0,341,
12079993,35329442,Manhattan,Upper West Side,Entire home/apt,380,2.0,6,0.16,0,2016-12-11
12081254,31230100,Brooklyn,Crown Heights,Private room,35,7.0,1,0.03,157,2016-07-15
12081327,2134560,Brooklyn,Clinton Hill,Private room,100,2.0,0,0.0,0,
12082624,30283594,Manhattan,Midtown,Entire home/apt,239,30.0,0,0.0,352,
12082737,47954479,Brooklyn,Bedford-Stuyvesant,Private room,51,1.0,0,0.0,0,
12083016,7226962,Manhattan,East Village,Entire home/apt,200,4.0,3,0.08,0,2016-08-26
12083625,30283594,Manhattan,Hell's Kitchen,Entire home/apt,129,30.0,0,0.0,133,
12083868,30283594,Manhattan,Midtown,Entire home/apt,239,30.0,0,0.0,351,
12084009,64765550,Manhattan,Upper East Side,Entire home/apt,140,1.0,4,0.1,0,2016-07-01
12084100,30283594,Manhattan,Hell's Kitchen,Entire home/apt,239,30.0,0,0.0,364,
12084205,51924404,Manhattan,East Village,Private room,56,1.0,2,0.05,0,2016-06-01
12085008,30283594,Manhattan,Midtown,Entire home/apt,239,30.0,0,0.0,352,
12085680,30283594,Manhattan,Hell's Kitchen,Entire home/apt,239,30.0,1,0.06,352,2018-03-31
12086180,30283594,Manhattan,Midtown,Entire home/apt,239,30.0,0,0.0,352,
12086351,4462547,Brooklyn,Prospect Heights,Private room,37,45.0,0,0.0,0,
12086985,5095576,Brooklyn,Bushwick,Private room,91,2.0,30,0.86,0,2018-06-25
12087608,43483337,Manhattan,Hell's Kitchen,Entire home/apt,170,5.0,0,0.0,0,
12087785,54378184,Brooklyn,Clinton Hill,Entire home/apt,169,12.0,13,0.34,365,2019-06-24
12088134,64791940,Manhattan,Upper East Side,Private room,35,11.0,9,0.24,0,2018-03-31
12088314,2875590,Brooklyn,Crown Heights,Entire home/apt,180,3.0,2,0.05,0,2017-04-15
12088765,1712843,Brooklyn,Bedford-Stuyvesant,Private room,55,4.0,4,0.11,0,2016-10-28
12089013,30283594,Manhattan,Midtown,Entire home/apt,239,30.0,1,0.23,351,2019-02-28
12089237,30283594,Manhattan,Hell's Kitchen,Entire home/apt,239,30.0,0,0.0,352,
12089661,438593,Manhattan,Chelsea,Private room,175,1.0,1,0.03,0,2016-04-08
12089692,268961,Brooklyn,Bedford-Stuyvesant,Entire home/apt,67,3.0,88,2.22,0,2019-01-31
12089889,30283594,Manhattan,Hell's Kitchen,Entire home/apt,239,30.0,0,0.0,165,
12090887,18370504,Manhattan,Morningside Heights,Private room,65,2.0,5,0.13,0,2016-08-29
12091679,61391963,Manhattan,Upper West Side,Entire home/apt,125,30.0,9,0.25,127,2019-01-05
12092403,1909320,Brooklyn,Williamsburg,Entire home/apt,200,1.0,16,0.41,239,2019-06-27
12092786,34758340,Brooklyn,Sheepshead Bay,Entire home/apt,81,5.0,9,0.24,1,2019-01-04
12093078,64825610,Manhattan,Hell's Kitchen,Entire home/apt,325,3.0,99,2.56,246,2019-06-19
12093494,62031986,Manhattan,Midtown,Entire home/apt,333,1.0,246,6.38,323,2019-06-21
12095161,19965375,Manhattan,Chinatown,Private room,90,1.0,0,0.0,0,
12095501,7403959,Manhattan,Hell's Kitchen,Entire home/apt,245,2.0,24,0.61,48,2019-06-02
12095636,64846981,Brooklyn,Bushwick,Private room,90,2.0,6,0.15,358,2017-05-08
12096332,64052858,Manhattan,Midtown,Entire home/apt,999,2.0,54,1.49,58,2019-06-19
12099852,42905408,Queens,Astoria,Entire home/apt,165,1.0,0,0.0,0,
12102526,16098958,Manhattan,Upper West Side,Entire home/apt,400,30.0,1,0.03,311,2016-12-05
12105132,16098958,Manhattan,Financial District,Entire home/apt,160,30.0,2,0.07,336,2018-10-08
12106132,38967549,Brooklyn,Bedford-Stuyvesant,Entire home/apt,75,3.0,3,0.08,0,2016-11-27
12106348,64916208,Manhattan,Chelsea,Entire home/apt,206,1.0,55,1.41,0,2019-01-01
12106946,5075103,Manhattan,Harlem,Private room,70,1.0,16,0.4,0,2016-10-16
12107055,64921358,Brooklyn,Williamsburg,Private room,65,1.0,1,0.03,0,2016-03-30
12108264,64930464,Brooklyn,Bedford-Stuyvesant,Entire home/apt,126,2.0,181,4.73,182,2019-06-23
12108512,64932133,Brooklyn,Crown Heights,Private room,40,10.0,0,0.0,0,
12109347,30283594,Manhattan,Midtown,Entire home/apt,239,30.0,0,0.0,352,
12109533,3160780,Brooklyn,Bedford-Stuyvesant,Entire home/apt,129,31.0,6,0.15,0,2019-05-31
12110383,54921733,Brooklyn,Flatbush,Entire home/apt,92,1.0,5,0.14,0,2017-08-07
12110663,64948443,Manhattan,Harlem,Private room,82,5.0,106,2.7,39,2019-06-19
12110990,30283594,Manhattan,Midtown,Entire home/apt,369,30.0,1,0.12,345,2018-10-30
12111387,30283594,Manhattan,Midtown,Entire home/apt,369,30.0,0,0.0,345,
12113015,26802681,Manhattan,Midtown,Entire home/apt,99,1.0,172,4.33,213,2019-06-14
12113045,64967307,Brooklyn,Williamsburg,Private room,78,1.0,0,0.0,0,
12113280,64963967,Brooklyn,Bedford-Stuyvesant,Private room,44,1.0,0,0.0,0,
12113494,3554055,Manhattan,Upper East Side,Entire home/apt,160,3.0,0,0.0,0,
12113879,5300585,Manhattan,Chelsea,Entire home/apt,220,4.0,81,2.11,217,2019-07-02
12114017,64976141,Bronx,Mott Haven,Entire home/apt,125,3.0,142,3.59,185,2019-06-25
12114040,17770287,Manhattan,Midtown,Entire home/apt,99,30.0,9,0.24,227,2019-04-21
12114228,47864677,Manhattan,Upper East Side,Entire home/apt,75,7.0,13,0.34,0,2017-08-20
12114628,17845933,Manhattan,Upper West Side,Entire home/apt,300,5.0,3,0.08,9,2018-12-31
12114756,64674589,Manhattan,Upper West Side,Entire home/apt,140,1.0,8,0.2,7,2019-03-10
12115597,53282710,Manhattan,Upper West Side,Private room,98,3.0,2,0.05,0,2016-08-06
12122102,12859795,Manhattan,Inwood,Private room,99,3.0,150,3.85,320,2019-06-30
12125287,16098958,Manhattan,Financial District,Entire home/apt,178,30.0,2,0.06,332,2016-12-31
12129245,43740859,Queens,Astoria,Private room,59,1.0,0,0.0,0,
12129960,4128829,Brooklyn,Bushwick,Entire home/apt,75,1.0,48,1.22,36,2019-01-03
12130236,65096495,Queens,Belle Harbor,Private room,225,1.0,35,0.92,364,2019-06-30
12130620,11338827,Manhattan,Harlem,Private room,60,2.0,5,0.13,0,2016-08-31
12131147,3206521,Manhattan,West Village,Entire home/apt,268,1.0,3,0.08,0,2016-07-23
12132022,34736562,Brooklyn,Carroll Gardens,Entire home/apt,300,7.0,0,0.0,0,
12132427,10584659,Manhattan,Gramercy,Entire home/apt,177,3.0,12,0.3,0,2016-07-21
12132772,13750728,Bronx,Longwood,Private room,60,2.0,47,1.22,249,2019-05-10
12133132,49045679,Manhattan,Lower East Side,Private room,60,3.0,8,0.21,0,2016-08-08
12133746,13750728,Bronx,Longwood,Private room,55,2.0,31,0.81,280,2019-03-18
12134113,13750728,Bronx,Longwood,Private room,60,2.0,77,1.96,171,2019-06-12
12135851,2613671,Brooklyn,Crown Heights,Entire home/apt,135,1.0,38,2.49,359,2019-07-01
12135856,15025923,Brooklyn,Fort Hamilton,Private room,43,23.0,0,0.0,0,
12136198,65143341,Manhattan,Midtown,Entire home/apt,139,1.0,186,4.68,230,2019-06-24
12145189,2961779,Manhattan,Hell's Kitchen,Entire home/apt,100,2.0,6,0.16,0,2017-01-01
12145578,2589215,Brooklyn,Flatbush,Private room,100,4.0,5,0.14,7,2018-11-09
12145875,22117154,Queens,Ridgewood,Private room,40,1.0,48,1.24,1,2019-07-07
12145887,5075103,Manhattan,Harlem,Private room,55,1.0,1,0.03,0,2016-08-22
12147723,5120853,Manhattan,Financial District,Entire home/apt,175,2.0,2,0.05,0,2016-07-08
12148081,23913300,Brooklyn,Williamsburg,Entire home/apt,300,2.0,33,0.86,76,2019-06-25
12148215,53930780,Manhattan,Harlem,Private room,45,1.0,1,0.03,0,2016-04-06
12151638,9558116,Brooklyn,Clinton Hill,Entire home/apt,144,2.0,49,1.28,69,2019-07-03
12153428,65258815,Brooklyn,Crown Heights,Private room,60,2.0,129,3.32,39,2019-06-26
12153709,167796,Manhattan,East Harlem,Private room,250,1.0,0,0.0,365,
12154621,3604124,Brooklyn,Crown Heights,Private room,45,4.0,4,0.18,0,2017-12-17
12155351,34507633,Manhattan,East Village,Private room,80,1.0,1,0.03,0,2016-05-26
12155460,23772724,Manhattan,Upper West Side,Entire home/apt,136,30.0,0,0.0,317,
12156078,18261318,Manhattan,East Village,Entire home/apt,149,2.0,16,0.43,0,2018-05-06
12166897,4350664,Manhattan,East Harlem,Private room,89,5.0,62,1.82,271,2019-07-02
12166912,50200840,Manhattan,East Village,Private room,110,3.0,36,0.91,292,2019-07-01
12167152,51434373,Manhattan,Chelsea,Private room,179,3.0,69,1.8,104,2019-06-19
12167819,65359432,Queens,Astoria,Shared room,500,2.0,15,0.39,365,2017-02-16
12167857,6520757,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,4.0,11,0.29,0,2019-06-11
12168087,65361160,Queens,Ridgewood,Entire home/apt,175,6.0,29,0.83,55,2019-07-05
12168212,7039396,Brooklyn,Cypress Hills,Entire home/apt,79,1.0,130,3.48,258,2019-06-26
12169531,11218119,Brooklyn,Clinton Hill,Entire home/apt,117,3.0,1,0.03,0,2016-04-04
12170307,64652921,Brooklyn,Williamsburg,Entire home/apt,91,5.0,0,0.0,0,
12170991,57070933,Manhattan,Upper West Side,Private room,65,2.0,3,0.08,0,2016-06-16
12171619,56098700,Manhattan,Midtown,Entire home/apt,500,3.0,0,0.0,0,
12171671,16677326,Manhattan,Chelsea,Private room,85,1.0,210,5.34,321,2019-06-23
12172457,50760546,Manhattan,Midtown,Entire home/apt,150,29.0,1,0.14,143,2018-11-30
12173205,59928816,Queens,Ridgewood,Private room,80,2.0,177,4.48,245,2019-07-05
12173904,65402364,Manhattan,Upper West Side,Entire home/apt,200,5.0,0,0.0,0,
12174580,22887864,Brooklyn,Bedford-Stuyvesant,Entire home/apt,325,2.0,76,1.93,160,2019-06-24
12174966,28895303,Manhattan,Upper East Side,Private room,95,1.0,10,0.25,0,2016-06-09
12175508,65415391,Manhattan,East Village,Private room,100,1.0,0,0.0,0,
12177276,12446229,Manhattan,Upper West Side,Shared room,85,2.0,47,1.2,76,2019-07-01
12181485,794042,Brooklyn,Clinton Hill,Entire home/apt,115,5.0,8,0.21,0,2016-08-16
12181549,808189,Manhattan,Two Bridges,Entire home/apt,111,1.0,41,1.17,4,2019-06-23
12184165,65476654,Manhattan,Upper West Side,Private room,84,1.0,27,0.69,0,2018-12-09
12184956,36959636,Brooklyn,Greenpoint,Private room,75,3.0,0,0.0,0,
12185578,19552418,Manhattan,Harlem,Private room,95,12.0,4,0.1,0,2017-12-07
12186043,264111,Brooklyn,Crown Heights,Entire home/apt,110,2.0,6,0.15,0,2018-06-24
12186697,14208923,Brooklyn,Greenpoint,Private room,50,4.0,1,0.03,0,2016-04-30
12187800,6555513,Brooklyn,Brooklyn Heights,Private room,115,1.0,0,0.0,0,
12188651,6997786,Manhattan,Chelsea,Entire home/apt,225,2.0,5,0.14,0,2016-10-09
12188721,517866,Brooklyn,Bushwick,Private room,80,3.0,0,0.0,83,
12189652,14131713,Brooklyn,Bedford-Stuyvesant,Private room,110,1.0,2,0.05,342,2016-05-12
12190495,66127,Brooklyn,Bedford-Stuyvesant,Private room,49,7.0,13,0.36,0,2019-05-21
12190880,65527002,Manhattan,Upper West Side,Private room,90,1.0,60,2.91,188,2019-07-06
12191010,65482154,Queens,Arverne,Entire home/apt,299,3.0,4,0.31,318,2019-05-27
12191116,57070933,Manhattan,Upper West Side,Private room,60,1.0,5,0.14,0,2016-07-12
12191735,16098958,Manhattan,Financial District,Entire home/apt,175,30.0,3,0.08,311,2017-01-13
12192216,3104581,Manhattan,East Harlem,Entire home/apt,115,2.0,18,0.48,3,2019-07-06
12196647,5744488,Brooklyn,Bedford-Stuyvesant,Private room,45,4.0,0,0.0,0,
12202225,59979344,Brooklyn,Bedford-Stuyvesant,Private room,57,1.0,0,0.0,0,
12202511,9314442,Manhattan,Chinatown,Entire home/apt,120,3.0,2,0.05,0,2016-10-04
12204161,6555513,Brooklyn,Brooklyn Heights,Entire home/apt,409,1.0,1,0.03,0,2016-06-30
12205049,65625445,Queens,Rosedale,Entire home/apt,350,40.0,15,0.39,365,2017-07-05
12205604,19866189,Queens,Arverne,Private room,95,1.0,31,0.79,361,2018-05-13
12206029,5897784,Brooklyn,Bedford-Stuyvesant,Private room,49,1.0,1,0.03,0,2016-05-13
12206323,65639106,Manhattan,East Harlem,Entire home/apt,155,1.0,2,0.05,0,2016-07-05
12209944,65667120,Brooklyn,Bedford-Stuyvesant,Entire home/apt,265,4.0,123,3.25,285,2019-06-30
12210323,65670239,Brooklyn,East Flatbush,Entire home/apt,215,2.0,44,1.28,279,2019-07-04
12210448,59928816,Queens,Ridgewood,Private room,120,2.0,162,4.12,268,2019-06-27
12210730,12798614,Brooklyn,Bedford-Stuyvesant,Private room,54,2.0,1,0.03,319,2016-04-17
12211018,12798614,Brooklyn,Bedford-Stuyvesant,Private room,79,2.0,0,0.0,319,
12212943,65690091,Manhattan,Upper East Side,Private room,185,1.0,0,0.0,0,
12220661,65217454,Manhattan,Washington Heights,Entire home/apt,60,5.0,16,0.41,4,2019-05-25
12221970,9040879,Queens,Arverne,Entire home/apt,750,1.0,14,0.36,352,2019-06-08
12222304,23821373,Manhattan,Upper East Side,Entire home/apt,160,1.0,0,0.0,0,
12223159,9545279,Manhattan,Greenwich Village,Entire home/apt,210,1.0,58,1.49,2,2019-07-06
12223531,2018172,Brooklyn,Williamsburg,Private room,80,1.0,2,0.05,0,2016-08-17
12223866,11157618,Brooklyn,Bedford-Stuyvesant,Entire home/apt,85,5.0,93,2.38,0,2019-06-10
12224443,65760387,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,2.0,43,1.16,0,2017-11-01
12225502,65757870,Manhattan,East Village,Entire home/apt,200,2.0,0,0.0,0,
12225838,62316080,Brooklyn,Williamsburg,Private room,84,1.0,181,4.59,282,2019-06-23
12226927,38969372,Brooklyn,Kensington,Entire home/apt,105,4.0,7,0.18,20,2018-08-26
12227008,65776450,Brooklyn,Williamsburg,Private room,150,2.0,0,0.0,0,
12227645,54129736,Queens,Rockaway Beach,Private room,88,2.0,32,0.84,0,2017-09-04
12228023,65786525,Manhattan,Upper East Side,Private room,65,1.0,0,0.0,0,
12228640,27953420,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,1.0,0,0.0,0,
12228859,5138621,Manhattan,Upper East Side,Entire home/apt,140,2.0,1,0.03,0,2016-11-07
12230361,65802264,Brooklyn,Crown Heights,Private room,50,3.0,14,0.35,0,2016-09-30
12230921,5679552,Brooklyn,Williamsburg,Entire home/apt,175,2.0,2,0.05,0,2016-04-23
12230928,65806798,Staten Island,Tottenville,Private room,100,2.0,0,0.0,365,
12230978,30529247,Brooklyn,Fort Greene,Private room,50,4.0,15,0.38,0,2019-06-24
12231254,65809485,Queens,Flushing,Private room,60,5.0,66,1.69,141,2019-05-19
12231304,18287406,Brooklyn,Bushwick,Private room,51,3.0,0,0.0,0,
12231331,27379452,Brooklyn,Williamsburg,Private room,55,5.0,0,0.0,0,
12231443,44376809,Brooklyn,Bushwick,Private room,85,1.0,0,0.0,0,
12233692,65598016,Brooklyn,Crown Heights,Private room,60,2.0,136,3.45,346,2019-06-23
12234139,13089400,Manhattan,Upper West Side,Entire home/apt,143,2.0,32,0.81,0,2019-04-22
12234835,65832104,Manhattan,Lower East Side,Entire home/apt,85,5.0,4,0.11,282,2019-06-15
12236124,24637162,Queens,Sunnyside,Entire home/apt,110,2.0,24,1.52,128,2019-06-27
12242301,30283594,Manhattan,Midtown,Entire home/apt,449,30.0,0,0.0,345,
12242672,18362341,Manhattan,Harlem,Private room,35,1.0,0,0.0,0,
12243378,30283594,Manhattan,Midtown,Entire home/apt,369,30.0,1,0.04,345,2017-06-02
12243556,2863689,Manhattan,Morningside Heights,Private room,70,8.0,0,0.0,0,
12243947,63289810,Brooklyn,Gowanus,Entire home/apt,295,2.0,70,1.8,292,2019-06-10
12245906,65364483,Manhattan,Upper West Side,Entire home/apt,110,45.0,2,0.05,34,2016-08-27
12247741,14906645,Manhattan,Upper East Side,Private room,65,1.0,2,0.05,0,2016-05-01
12249359,61391963,Manhattan,Hell's Kitchen,Entire home/apt,109,30.0,8,0.28,159,2018-12-30
12249461,24291213,Brooklyn,Sunset Park,Private room,35,1.0,2,0.05,0,2016-04-08
12250653,20043119,Brooklyn,Clinton Hill,Private room,50,1.0,3,0.1,0,2017-05-17
12251481,17624300,Brooklyn,Williamsburg,Private room,44,1.0,8,0.23,357,2019-06-02
12252035,4534893,Manhattan,East Village,Entire home/apt,275,2.0,70,1.84,307,2019-07-01
12252205,4534893,Manhattan,East Village,Private room,110,2.0,46,1.17,307,2019-06-08
12252513,9280078,Brooklyn,Williamsburg,Entire home/apt,120,1.0,1,0.03,0,2016-05-08
12252583,49121324,Brooklyn,Clinton Hill,Private room,50,7.0,4,0.11,0,2016-07-20
12252993,65968828,Brooklyn,Crown Heights,Entire home/apt,87,3.0,87,2.25,260,2019-06-23
12253338,51547958,Manhattan,Washington Heights,Private room,78,1.0,0,0.0,0,
12253809,12608878,Manhattan,Washington Heights,Private room,49,2.0,0,0.0,0,
12254118,65979198,Manhattan,Nolita,Private room,109,7.0,3,0.09,0,2017-01-03
12254147,43380926,Manhattan,East Harlem,Private room,65,1.0,1,0.03,0,2016-07-22
12265378,22087408,Manhattan,Lower East Side,Private room,150,1.0,41,1.07,274,2019-06-23
12266323,5004109,Manhattan,Murray Hill,Entire home/apt,225,1.0,45,1.16,255,2019-06-30
12267015,12759735,Manhattan,Upper West Side,Entire home/apt,100,1.0,1,0.03,0,2016-04-24
12267599,12879538,Manhattan,Harlem,Entire home/apt,125,1.0,103,2.67,339,2019-07-02
12267734,4899404,Manhattan,East Village,Entire home/apt,115,4.0,46,1.19,0,2019-06-15
12268056,7119612,Brooklyn,Bushwick,Private room,62,1.0,1,0.03,0,2016-04-20
12269953,66089191,Brooklyn,Bushwick,Private room,50,7.0,2,0.06,0,2017-05-31
12271309,2079709,Manhattan,East Village,Entire home/apt,200,2.0,39,1.15,0,2019-03-31
12272376,9040879,Queens,Arverne,Entire home/apt,225,1.0,6,0.56,352,2019-06-23
12272850,61391963,Manhattan,Kips Bay,Entire home/apt,159,30.0,5,0.18,281,2019-06-01
12273048,49580011,Manhattan,Theater District,Entire home/apt,150,28.0,4,0.11,331,2019-03-09
12273688,44468180,Brooklyn,Bushwick,Private room,29,2.0,4,0.11,0,2017-07-02
12274576,2261995,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,1.0,0,0.0,359,
12274662,5606004,Brooklyn,Bushwick,Private room,80,2.0,9,0.23,0,2018-05-30
12274909,60756664,Brooklyn,Bay Ridge,Private room,35,1.0,33,0.84,337,2019-06-12
12274916,4285208,Manhattan,Upper East Side,Entire home/apt,250,7.0,8,0.22,294,2018-09-20
12281070,66173032,Manhattan,Upper East Side,Entire home/apt,160,1.0,0,0.0,0,
12282434,2672883,Manhattan,Lower East Side,Entire home/apt,175,30.0,12,0.32,0,2016-12-11
12282543,36012265,Brooklyn,Williamsburg,Entire home/apt,150,2.0,11,0.28,330,2019-05-06
12282916,66182162,Queens,Long Island City,Entire home/apt,165,2.0,3,0.08,0,2016-10-23
12283602,12603183,Brooklyn,Greenpoint,Entire home/apt,150,3.0,0,0.0,0,
12283732,36012265,Brooklyn,Williamsburg,Entire home/apt,159,2.0,13,0.34,317,2019-04-28
